#,$id,Air pollution indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)",Greenhouse gas emissions
prop,,http://epp.eurostat.ec.europa.eu/def/tsdcc100#airpol,http://epp.eurostat.ec.europa.eu/def/tsdcc100#geo,http://epp.eurostat.ec.europa.eu/def/tsdcc100#time,http://epp.eurostat.ec.europa.eu/def/tsdcc100#tsdcc100
type,,url,url,time,
see,,airpol.csv,geo.csv,,
meta,,source,url,http://epp.eurostat.ec.europa.eu/cache/ITY_FIXDST/tsdcc100.xml,dc:source
meta,#col=5,footnote,en,: = not available,rdfs:comment
meta,#col=5,footnote,fr,: = non disponible,rdfs:comment
meta,#col=5,footnote,de,: = nicht verfügbar,rdfs:comment
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2009,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#MT,2010,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1991,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1992,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1993,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1994,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1995,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1996,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1997,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1998,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,1999,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2000,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2001,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2002,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2003,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2004,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2005,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2006,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2007,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2008,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2009,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NL,2010,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1990,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1991,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1992,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1993,95
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1994,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1995,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1996,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1997,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1998,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,1999,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2000,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2001,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2002,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2003,116
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2004,116
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2005,118
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2006,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2007,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2008,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2009,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#AT,2010,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1990,81
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1991,79
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1992,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1993,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1994,76
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1995,77
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1996,79
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1997,78
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1998,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,1999,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2000,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2001,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2002,65
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2003,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2004,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2005,69
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2006,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2007,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2008,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2009,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PL,2010,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1991,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1992,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1993,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1994,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1995,117
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1996,113
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1997,118
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1998,126
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,1999,140
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2000,137
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2001,138
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2002,146
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2003,137
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2004,141
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2005,144
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2006,136
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2007,131
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2008,129
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2009,124
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#PT,2010,117
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1990,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1991,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1992,65
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1993,63
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1994,62
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1995,65
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1996,66
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1997,61
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1998,55
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,1999,49
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2000,51
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2001,51
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2002,53
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2003,55
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2004,54
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2005,54
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2006,55
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2007,54
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2008,53
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2009,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#RO,2010,44
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1990,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1991,85
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1992,85
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1993,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1994,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1995,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1996,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1997,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1998,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,1999,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2000,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2001,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2002,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2003,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2004,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2005,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2006,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2007,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2008,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2009,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SI,2010,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1991,88
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1992,81
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1993,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1994,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1995,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1996,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1997,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1998,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,1999,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2000,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2001,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2002,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2003,73
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2004,72
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2005,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2006,71
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2007,68
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2008,70
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2009,61
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SK,2010,64
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1990,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1991,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1992,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1993,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1994,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1995,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1996,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1997,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1998,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,1999,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2000,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2001,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2002,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2003,119
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2004,113
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2005,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2006,112
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2007,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2008,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2009,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#FI,2010,105
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1990,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1991,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1992,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1993,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1994,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1995,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1996,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1997,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1998,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,1999,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2000,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2001,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2002,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2003,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2004,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2005,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2006,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2007,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2008,88
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2009,83
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#SE,2010,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1990,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1991,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1992,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1993,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1994,92
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1995,91
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1996,94
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1997,90
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1998,90
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,1999,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2000,86
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2001,87
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2002,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2003,85
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2004,85
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2005,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2006,84
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2007,82
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2008,81
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2009,74
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#UK,2010,76
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1990,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1991,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1992,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1993,98
